Date,AFRM,PYPL,SQ
2025-09-17,90.4000015258789,68.46173858642578,
2025-09-18,89.91000366210938,68.3619613647461,
2025-09-19,92.18000030517578,68.06266021728516,
2025-09-22,90.12000274658203,67.5239028930664,
2025-09-23,82.7300033569336,67.15475463867188,
2025-09-24,81.52999877929688,67.7034912109375,
2025-09-25,77.94000244140625,66.58606719970703,
2025-09-26,76.02999877929688,67.14478302001953,
2025-09-29,76.55999755859375,69.519287109375,
2025-09-30,73.08000183105469,66.90532684326172,
2025-10-01,74.41999816894531,66.50625610351562,
2025-10-02,77.43000030517578,68.7710189819336,
2025-10-03,74.83000183105469,69.09027862548828,
2025-10-06,75.86000061035156,71.12557983398438,
2025-10-07,76.6500015258789,74.43791961669922,
2025-10-08,75.25,75.95441436767578,
2025-10-09,77.45999908447266,75.57528686523438,
2025-10-10,71.13999938964844,69.67891693115234,
2025-10-13,73.18000030517578,68.70117950439453,
2025-10-14,72.91999816894531,68.99051666259766,
2025-10-15,73.05999755859375,67.82321166992188,
2025-10-16,69.06999969482422,65.89766693115234,
2025-10-17,67.9000015258789,67.25453186035156,
2025-10-20,72.08000183105469,69.04039764404297,
2025-10-21,74.48999786376953,69.88844299316406,
2025-10-22,71.93000030517578,67.91300201416016,
2025-10-23,75.54000091552734,69.49933624267578,
2025-10-24,75.38999938964844,69.60907745361328,
2025-10-27,76.44999694824219,70.08797454833984,
2025-10-28,75.91999816894531,72.8515853881836,
2025-10-29,72.66000366210938,69.519287109375,
2025-10-30,68.9000015258789,67.77332305908203,
2025-10-31,71.87999725341797,69.1102294921875,
2025-11-03,72.08000183105469,68.182373046875,
2025-11-04,71.41000366210938,65.92759704589844,
2025-11-05,71.5199966430664,67.90302276611328,
2025-11-06,65.95999908447266,66.107177734375,
2025-11-07,73.62000274658203,66.06726837158203,
2025-11-10,76.08999633789062,66.09719848632812,
2025-11-11,75.13999938964844,67.24455261230469,
2025-11-12,78.94999694824219,67.04500579833984,
2025-11-13,73.18000030517578,65.1793212890625,
2025-11-14,70.51000213623047,62.66513442993164,
2025-11-17,68.16999816894531,61.747257232666016,
2025-11-18,65.69000244140625,60.560001373291016,
2025-11-19,65.3499984741211,60.11000061035156,
2025-11-20,62.540000915527344,58.10499954223633,
2025-11-21,64.37999725341797,60.56999969482422,
2025-11-24,66.88999938964844,60.560001373291016,
2025-11-25,68.83000183105469,61.220001220703125,
2025-11-26,68.80000305175781,61.83000183105469,
2025-11-28,70.94999694824219,62.689998626708984,
2025-12-01,69.06500244140625,62.58000183105469,
2025-12-02,67.0199966430664,62.900001525878906,
2025-12-03,69.63999938964844,61.2400016784668,
2025-12-04,68.69000244140625,61.72999954223633,
2025-12-05,67.98999786376953,62.279998779296875,
2025-12-08,68.11000061035156,61.119998931884766,
2025-12-09,68.41999816894531,60.779998779296875,
2025-12-10,70.86000061035156,61.15999984741211,
2025-12-11,69.02999877929688,61.689998626708984,
2025-12-12,67.25,61.65999984741211,
2025-12-15,65.66000366210938,60.7400016784668,
2025-12-16,73.38999938964844,61.33000183105469,
2025-12-17,72.04000091552734,60.18000030517578,
2025-12-18,76.37000274658203,59.439998626708984,
2025-12-19,76.22000122070312,59.810001373291016,
2025-12-22,78.56999969482422,59.86000061035156,
2025-12-23,75.63999938964844,59.40999984741211,
2025-12-24,75.98999786376953,60.040000915527344,
2025-12-26,75.80999755859375,59.970001220703125,
2025-12-29,75.51000213623047,59.4900016784668,
2025-12-30,75.8499984741211,59.099998474121094,
2025-12-31,74.43000030517578,58.380001068115234,
2026-01-02,74.02999877929688,58.13999938964844,
2026-01-05,80.80000305175781,59.290000915527344,
2026-01-06,82.3499984741211,59.810001373291016,
2026-01-07,83.05000305175781,58.5099983215332,
2026-01-08,81.61000061035156,58.27000045776367,
2026-01-09,81.80000305175781,57.65999984741211,
2026-01-12,76.38999938964844,57.290000915527344,
2026-01-13,75.97000122070312,56.560001373291016,
2026-01-14,72.61000061035156,57.65999984741211,
2026-01-15,71.80999755859375,56.7400016784668,
2026-01-16,74.76000213623047,56.88999938964844,
2026-01-20,71.0999984741211,55.08000183105469,
2026-01-21,71.76000213623047,55.88999938964844,
2026-01-22,72.83499908447266,57.150001525878906,
2026-01-23,71.43000030517578,56.619998931884766,
2026-01-26,68.70999908447266,56.599998474121094,
2026-01-27,68.79000091552734,55.5099983215332,
2026-01-28,65.36000061035156,54.08000183105469,
2026-01-29,62.79999923706055,53.11000061035156,
2026-01-30,60.29999923706055,52.689998626708984,
2026-02-02,61.9900016784668,52.33000183105469,
2026-02-03,61.65999984741211,41.70000076293945,
2026-02-04,62.15999984741211,41.029998779296875,
2026-02-05,59.41999816894531,39.900001525878906,
2026-02-06,57.029998779296875,40.41999816894531,
2026-02-09,57.95000076293945,41.150001525878906,
2026-02-10,59.650001525878906,41.4900016784668,
2026-02-11,56.540000915527344,40.459999084472656,
